gene_id,n_supporting_contrasts,mean_methyl_diff
LOC8078860,1,-0.197876184323588
LOC110430614,1,-0.197856202713793
LOC110432011,1,-0.197854921445115
LOC8060013,1,-0.197772708109316
LOC110437028,1,-0.197728177470412
LOC110436916,1,-0.197728177470412
LOC110429703,1,-0.197720558099116
LOC110435791,1,-0.197588143472003
LOC8060753,1,0.197525048351031
LOC8059044,1,-0.197452538445754
LOC110437484,1,0.197386784241426
LOC8068215,1,-0.19699449238898
LOC8075277,1,-0.196976048267243
LOC8062086,1,-0.196812368897998
LOC8077485,1,-0.196726219104272
LOC110436162,1,-0.196664864102327
LOC8078119,1,0.196659984300525
LOC8065393,1,-0.196645728734065
LOC110434792,1,-0.196631976498654
LOC8065442,1,-0.196608496137686
LOC8067488,1,-0.196524279834289
LOC8057893,2,0.196406603023619
LOC8071096,1,-0.196355677350063
LOC110436095,1,-0.196289559688801
LOC8078319,2,-0.1962681842333145
LOC110429848,3,-0.19624003346519267
LOC8084334,1,0.196187695025942
LOC110431842,2,0.1961750441969155
LOC8070837,1,-0.196117876984921
LOC110434021,1,-0.196089312315026
LOC8061609,1,0.196077516989524
LOC8060828,1,-0.195976084191695
LOC110436485,2,-0.19594085539149697
LOC8064307,1,-0.195807635695719
LOC8056471,1,-0.195734680795115
LOC8075615,1,-0.195652446360776
LOC8075487,1,-0.195501410568726
LOC8066521,1,0.195491436621657
LOC8079443,1,-0.195438595179981
LOC8076993,1,-0.195423836084921
LOC8084067,1,-0.1953986499076
LOC8060729,1,0.195375925040937
LOC8064471,1,-0.195101331027347
LOC8082622,1,-0.195051051737421
LOC8059927,1,0.195037977367724
LOC8069427,1,0.194964815167206
LOC110431680,1,-0.194919365702993
LOC8083535,1,-0.194835279717791
LOC8058610,1,-0.194807162625
LOC110429547,1,-0.194773683659145
LOC8058459,1,-0.194663870000452
LOC110429767,2,-0.194618848596665
LOC8079120,1,-0.194578444042747
LOC8062983,1,0.194539508796777
LOC8069780,2,-0.194496293638692
LOC8065588,2,-0.19430792991068652
LOC8057075,1,-0.194253122168413
LOC8083606,1,0.194214589947537
LOC8056490,1,-0.194152428123109
LOC8058539,2,-0.194145779536243
LOC110436008,1,-0.194116414352982
LOC8086402,1,-0.19408773960732
LOC8060698,1,-0.193873011678244
LOC8080830,1,0.193845478786171
LOC8078515,2,-0.193801097050589
LOC8084588,1,-0.193710158278215
LOC110432711,1,-0.193605873800071
LOC8059839,1,-0.193605873800071
LOC8066366,2,0.193551754572548
LOC8077249,1,-0.193392258219647
LOC110432771,1,-0.193392258219647
LOC8076829,1,-0.193368116661439
LOC110430258,1,-0.193301968864195
LOC8085867,1,-0.193230251577567
LOC8058569,1,-0.193219812033143
LOC8063275,2,-0.1932181625291315
LOC8085656,1,-0.19313325649253
LOC8057407,1,-0.192939712617532
LOC110434679,1,-0.192939712617532
LOC8055988,1,0.192916098893624
LOC8070166,1,-0.192872861810666
LOC110431238,1,-0.192794199852756
LOC8079686,1,-0.192787933059618
LOC8083462,1,-0.192774070000062
LOC8086169,1,-0.192653036867609
LOC8055962,1,0.192595491702563
LOC8074155,1,-0.192498329706101
LOC8055887,1,-0.192467433745337
LOC8056580,1,0.192418441897175
LOC8084438,1,-0.192407251807508
LOC8058006,1,0.192283770004812
LOC8058007,1,0.192283770004812
LOC8068346,1,-0.192254470039706
LOC110435511,1,-0.192191884971779
LOC8077618,1,0.192177797523614
LOC110430915,1,-0.192116611715515
LOC110431594,1,-0.191906177985472
LOC8059163,1,-0.191824127287933
LOC8058743,1,0.191783151667193
LOC110435553,2,-0.191746354808898
LOC8066936,1,-0.191645257868112
LOC8064754,1,-0.191567124262768
LOC8060023,1,-0.191531944480532
LOC8081018,1,-0.191516227803899
LOC110430342,1,-0.191254986780116
LOC8061426,1,-0.19122314769892
LOC8083020,1,0.191221611034326
LOC8059941,2,-0.19120250354712048
LOC8073180,1,-0.191123393891081
LOC8083504,1,0.191087902550097
LOC110432357,1,-0.190982443286603
LOC8078477,1,-0.190959843347746
LOC8070871,1,-0.190942305757836
LOC8062485,1,-0.190899915395163
LOC110431647,1,0.190872140758772
LOC8058033,1,-0.19078074360064
LOC8081794,1,-0.19042808999607
LOC8084485,1,-0.190386777129723
LOC8071019,1,-0.190270102383822
LOC110435582,2,-0.19013087963813252
LOC8070569,2,0.190002310284545
LOC8071856,3,-0.18962557583505898
LOC8067566,1,0.18957991141921
LOC8075229,1,0.189472947056313
LOC8057916,1,-0.189450514400849
LOC8057324,1,-0.189450514400849
LOC110436639,1,-0.189354134887901
LOC8073558,1,-0.189354134887901
LOC8071198,1,-0.189314984343369
LOC8071535,1,0.189292644877776
LOC8066413,1,0.189224219042696
LOC110434490,1,0.189224219042696
LOC8056846,1,0.189145182629494
LOC8082215,1,-0.189036897302521
LOC110434030,1,-0.188937285709683
LOC8072962,1,-0.188838074173996
LOC110431479,1,-0.188783966840576
LOC8057072,1,0.188736404947389
LOC8065562,1,0.18872400097612
LOC8063825,1,0.18872400097612
LOC8060218,2,-0.18871942200897301
LOC110431036,1,-0.18864590869173
TRNAH-GUG,1,-0.18864590869173
LOC8065261,1,0.188616866536284
LOC8071473,1,-0.188593143455485
LOC8058789,3,-0.18854913727325465
LOC8067521,1,-0.188538702684133
LOC8054681,2,-0.188474805230288
LOC8071253,1,-0.188468577326659
LOC8080362,1,0.188466347971826
LOC8073267,1,0.188458414604973
LOC8072989,1,-0.188409498304681
LOC8065145,1,0.188407210649948
LOC8063624,1,0.188366343782322
LOC8086320,1,0.188287610297123
LOC110436452,1,-0.188007155091683
LOC8069849,1,-0.187915280797356
LOC8077305,1,-0.187890937517295
LOC8084753,1,0.187842151169734
LOC110436460,1,0.187820905779695
LOC8063554,2,-0.18778258115705
LOC110436165,1,-0.187768744866577
LOC8082995,1,-0.187763256580673
LOC8066256,1,0.18768726000745
LOC8077368,1,-0.187497546924615
LOC8083780,1,-0.187441719663813
LOC8073693,2,-0.187203864767713
LOC8085426,1,-0.187190800758831
LOC8080339,1,0.187161108061914
LOC8058157,2,-0.18703282089176299
LOC8077796,1,0.187011392361671
LOC110431999,1,0.186924501022274
LOC8077906,2,-0.18692090021769203
LOC8058993,1,0.186920838627549
LOC8072220,1,-0.186905430646007
LOC8061062,2,-0.1868698197713495
LOC110430047,2,-0.1868698197713495
LOC8061301,2,-0.1868520976735425
LOC8074110,1,-0.186754555508724
LOC8085796,1,0.186739414972058
LOC8066122,2,-0.186700496502612
LOC110436436,2,-0.1866951622085125
LOC8066230,1,-0.186686242160294
LOC8078485,1,-0.186645994958033
LOC110430988,1,-0.18643604465735
LOC110430010,1,-0.186318062082646
LOC8061446,1,-0.18627915588448
LOC8061445,1,-0.18627915588448
LOC8057279,1,-0.186246360113137
LOC110431043,1,-0.186043889711138
LOC110433543,1,-0.185944608774089
LOC8078396,1,0.185935884841137
LOC8081443,1,-0.185763318214572
LOC8067377,1,0.185744698170459
LOC110434703,1,0.185689414806195
LOC8074687,1,0.185689414806195
LOC110436331,1,0.185533764465655
LOC8072775,1,-0.185523354281488
LOC110432835,1,0.185453925885384
LOC8076748,1,-0.185345438717989
LOC8058424,1,-0.185317371617332
LOC8064872,1,0.185162841376914
LOC110432290,1,-0.185128275784551
LOC8072747,1,0.185127130158534
LOC8077031,1,-0.185085945923187
LOC8055517,1,0.185026832211529
LOC110430075,1,-0.184563795919997
LOC8069139,1,-0.184479101968538
LOC8074783,1,0.184461495382641
LOC8079747,1,0.184410071654435
LOC8069105,1,-0.184399838524806
LOC8074604,1,0.184347852415542
LOC8065662,1,0.184314944392468
LOC8072905,1,-0.184300636269211
LOC8060317,1,-0.184294504126079
LOC8073719,1,-0.184284569608979
LOC8055244,1,0.184283214763769
LOC8082395,1,0.184283214763769
LOC110435007,1,-0.184252929677479
LOC8071842,1,-0.18415103141376
LOC8073610,1,-0.184149075897104
LOC8057554,2,-0.18408548590046
LOC8057482,2,-0.18403893491773649
LOC8065192,1,-0.183891011815513
LOC110434185,1,-0.183830576018582
LOC8064935,1,0.183760356061549
LOC8072723,1,-0.183759580413319
LOC110431909,1,0.183732825446025
LOC8065765,1,-0.183710284415425
LOC8055236,1,-0.183705430034084
LOC8085720,1,0.183660794726149
LOC8062531,1,-0.1835954211317
LOC8057874,1,0.183528498995522
LOC8086324,1,-0.183527958294163
LOC8081353,2,-0.183522172175687
LOC8076543,1,-0.183514651719147
LOC8072695,1,0.183469492706446
LOC8069815,1,0.1834609450879
LOC8061820,2,-0.1832600845684815
LOC8075928,2,0.183251367640327
LOC8054921,1,-0.183179807558441
LOC110437481,1,0.182925891675897
LOC8057971,1,0.182893852417129
LOC8080755,2,-0.1828906667665215
LOC8062819,1,0.18288088490965
LOC110435745,1,-0.182879395091928
LOC8076539,1,0.182689560953219
LOC8065482,1,-0.182570826632145
LOC8063276,1,-0.182502823682348
LOC8077900,1,-0.182475600627545
LOC8068810,1,-0.18245416918365
LOC8058608,1,0.182450225775386
LOC8072121,1,0.182430026300461
LOC8081108,1,-0.182372547749554
LOC110431682,1,-0.182355458821119
LOC8078744,1,-0.182352142224013
LOC8063246,1,0.182339906293941
LOC8072904,1,-0.182319473781125
LOC8078516,2,-0.182296146212026
LOC8072118,1,0.182184927169135
LOC110437256,1,-0.182151394980305
LOC8057988,1,0.182110795303466
LOC8057989,1,0.182110795303466
LOC8070675,1,0.182108250932334
LOC8064426,1,0.18202766208272
LOC8064425,1,0.18202766208272
LOC8070487,2,-0.182023066664043
LOC8060659,1,-0.182020124248057
LOC110435661,1,0.181991930747474
LOC8061087,1,-0.181885915290004
LOC8084184,1,0.181882770880337
LOC8069898,1,-0.181881714189126
LOC8084397,2,-0.18180847540178102
LOC8076622,1,0.181765443785672
LOC8073457,1,-0.181744341804125
LOC8084011,1,-0.181661742325115
LOC8054777,2,-0.181519298218108
LOC110430791,1,-0.181489767850096
LOC8077294,1,-0.181378023981795
LOC8077263,1,-0.181271474367883
LOC8060437,1,-0.181053663485936
LOC110430216,1,-0.181011298362442
LOC8059636,1,0.180966817407386
LOC110437473,1,0.180952761232107
LOC8072233,1,0.180951479411112
LOC8074439,1,-0.180878207991114
LOC8081860,1,-0.180837442634221
LOC8077978,1,0.180765217755017
LOC8079974,1,-0.180756217239566
LOC8070137,1,-0.180666864745656
LOC8066951,1,0.180573464123394
LOC8067646,1,-0.180568943709858
LOC8063195,2,-0.180560054466092
LOC8069514,2,-0.1804618827446805
LOC8056921,1,0.180395898996323
LOC8056920,1,0.180395898996323
LOC110432705,3,-0.18036700740073866
LOC8070514,1,-0.180289144464518
LOC8070311,1,0.180133128405405
LOC8085104,1,0.180079423537635
LOC110433545,1,-0.179964745064651
LOC8064873,2,0.179931143546911
LOC110436087,1,-0.179922080900723
TRNAA-CGC,2,-0.17990673044848
LOC8060780,1,-0.179901240788816
LOC8054209,1,0.179879233065036
LOC110430315,2,-0.179860119843342
LOC8068071,1,0.179834232734801
LOC8059285,1,-0.179830089203236
LOC8059137,1,-0.179784310444397
LOC8068688,2,-0.179732081427008
LOC8067460,1,-0.179699389024405
LOC8062302,1,-0.179694013483913
LOC8079573,1,-0.179671007030765
LOC8061602,1,-0.179662655201124
LOC8059716,1,-0.17964289388596
LOC8063850,1,-0.179580323732257
LOC8076962,1,0.17942080214135
LOC110430728,3,-0.179251433305046
LOC110436297,2,-0.1792117105935905
LOC110432877,1,-0.179147242110585
LOC8084838,1,-0.179146433195822
LOC8060706,1,0.179141185425983
LOC8082633,1,-0.179080633738394
LOC8076034,1,-0.1790462000769
LOC8085101,1,-0.179025779745692
LOC8061473,1,0.178996767971935
LOC8072186,1,-0.178919144837581
LOC8080003,1,0.178874041747986
LOC8069875,1,-0.178863864110497
LOC8070812,1,-0.178795036430812
LOC8084639,1,0.178771097513746
LOC8058180,1,-0.178764061459079
LOC110437173,1,0.178736884720953
LOC8065536,1,-0.178612512515365
LOC8064145,1,-0.178532725373316
LOC8070338,1,-0.178501214521198
LOC8058070,1,0.178478122347562
LOC8062297,1,-0.178472568908666
LOC8064411,2,-0.17846626746251298
LOC110433170,1,0.178459030411659
LOC8062687,1,0.178431766793552
LOC8073280,1,-0.178408319354801
LOC8059273,1,-0.178396079400823
LOC8086031,1,-0.178383720955094
LOC8086030,1,-0.178383720955094
LOC110437532,1,-0.178296876875407
LOC8060748,1,-0.178285228461876
LOC110435526,1,-0.178267533891241
LOC8061489,1,0.178267533188947
LOC8085592,1,0.178183568699399
LOC8058750,1,-0.178170352951326
LOC8056329,1,0.178152887637551
LOC8155497,1,0.178149022542386
LOC8155512,1,-0.178106395104418
LOC8066825,1,0.178028129980991
LOC110432770,3,-0.17795947234442866
LOC8081079,1,-0.177944489442736
LOC8070170,1,0.177890430570683
LOC8067576,1,-0.177882583069423
LOC8066088,2,-0.177875294005589
LOC8076576,1,-0.177862565191416
LOC8083983,1,-0.177856005849563
LOC110437121,2,-0.1778239164087405
LOC8056492,1,-0.17777663667581
LOC8083370,2,0.177630424424186
LOC8066082,1,-0.177610552525636
LOC8058548,1,-0.17756366139031
LOC110431331,1,-0.177554801446318
LOC8055398,1,0.177552174236549
LOC110433916,1,0.177498721681202
LOC8058153,1,0.177408200183754
TRNAE-CUC,2,0.177407476989102
LOC8067318,1,0.177365091918126
LOC8078597,1,-0.177320821110722
LOC8081241,1,0.177295264096696
LOC8058274,1,0.177207267819822
LOC8059018,1,0.177157594276967
LOC8067792,2,-0.177053392777902
LOC8064605,1,0.177034140374255
LOC8085950,1,0.177031699656774
LOC8083331,1,-0.176999487573681
LOC8058625,1,-0.176915883540897
LOC8063485,2,-0.176856977657075
LOC8061311,1,-0.176815872394814
LOC110436876,1,-0.176812610317481
LOC8081666,1,0.176806651646096
LOC8062838,1,-0.17674085088936
LOC8076410,1,0.176733128650933
LOC110435301,2,0.1766924030864085
LOC8063090,1,0.176643563569503
LOC110430838,1,-0.176608689584478
LOC8062537,1,0.176590291543972
LOC8057527,1,-0.176567891636761
LOC8066091,1,-0.176544865218161
LOC110431334,1,-0.176539308969989
LOC110430869,1,-0.176539308969989
LOC8081916,1,-0.176472473052529
LOC8058645,1,-0.17637076581072
LOC110433813,1,-0.176310259192519
LOC8061418,1,0.176290951082618
LOC8057996,1,0.176289438001461
LOC8056288,1,-0.176230047401924
LOC8078188,1,0.176159796332544
LOC110431181,2,-0.1761376218550605
LOC8080632,1,0.176047125389877
LOC8080206,1,0.176041205567038
LOC8080205,1,0.176041205567038
LOC8073947,1,-0.176038957579108
LOC8073948,1,-0.176038957579108
LOC110434736,2,-0.176024190258264
LOC8070901,1,0.176001838896973
LOC8062860,1,-0.175995284680052
LOC110436278,1,-0.175873189446228
LOC8060313,1,-0.175853152939836
LOC8077840,1,-0.175795434451974
LOC110437301,1,-0.175795434451974
LOC8084499,1,-0.175793358146851
LOC8074973,1,-0.175754315978365
LOC8070806,1,-0.175724239949348
LOC110430965,1,-0.175637720548385
LOC8054275,1,-0.175604541641786
LOC110432980,1,-0.175564790096949
LOC8070041,1,-0.175391775888851
LOC8065780,1,-0.175359142863429
LOC8059922,2,-0.1751266423233135
LOC110431268,1,0.175106503182605
LOC110430914,1,0.175106503182605
LOC8060319,2,-0.17508255110111198
LOC110433361,2,-0.1750707079052645
LOC8054891,1,0.175058759795003
LOC8066439,1,-0.175035436202307
LOC8061093,1,-0.174975716385988
LOC110432213,1,-0.174951836897304
LOC8068232,2,-0.174948675530775
LOC110433037,1,0.174814638205568
LOC110437500,1,0.17480820884681
LOC110431899,1,-0.174766280826398
LOC8077854,1,-0.174758907550368
LOC8055841,1,-0.174710681858018
LOC8075742,1,0.174601295339345
LOC8058191,1,0.174518364162806
LOC110434068,1,-0.174492309452547
LOC110435934,1,0.174401227994535
LOC8062460,1,-0.174325483913271
LOC8086471,1,0.174273052657256
LOC8086173,1,0.174271177560491
TRNAA-AGC,1,-0.174205782656641
LOC8073646,1,0.174197396237048
LOC8055267,1,-0.174167934998346
LOC110431191,1,-0.174053942841126
LOC8066690,1,-0.174047315910075
LOC110434882,1,0.174035622538577
LOC8060665,1,0.173862346173549
LOC8080820,1,0.173827728442058
LOC8072504,1,-0.173778200110062
LOC110435132,1,-0.173716024521614
LOC8076116,1,-0.173716024521614
LOC8072745,1,0.173693146735202
LOC8079823,1,-0.173658670960831
LOC8067956,1,-0.173623563970423
LOC8076974,1,0.173581065530769
LOC8076017,1,-0.173556626779378
LOC8071189,1,-0.173556626779378
LOC8069309,1,-0.173548125092263
LOC110431338,2,-0.1735070951801035
LOC8056020,1,0.173456901612242
LOC8077033,1,-0.173423653386764
LOC110433158,1,-0.173412268599693
LOC8085699,1,-0.173367926925579
LOC110437612,1,-0.173351625929655
LOC110430220,1,-0.173305520601012
LOC8083954,1,0.173245789620795
LOC110434158,1,-0.17318026909425
LOC8060928,2,-0.17313715338609248
LOC110433396,1,0.173116116035139
LOC8054104,1,-0.17309386072892
LOC8155742,1,-0.173017763866928
LOC8065564,1,-0.172944731711381
LOC8059297,1,0.172939311737631
LOC8059777,1,0.172881006974797
LOC8078683,1,-0.172876771093531
LOC8057962,1,-0.172821047090314
LOC8085396,1,-0.172781384933364
LOC8084161,1,0.172779598014185
LOC8061597,1,0.172660374414165
LOC8070532,1,0.172636130470016
LOC8063072,2,-0.17258890091691048
LOC8074077,2,-0.17256550462829
LOC110435833,1,-0.172555143483332
LOC8064844,1,0.172537841950261
LOC8065336,1,-0.172484277816767
LOC8059394,1,0.172480263481116
LOC8057260,1,-0.172437881293224
LOC8066359,2,-0.17241535532012298
LOC110436037,2,-0.17234046183777652
LOC8063151,1,-0.172319967361677
LOC8070142,1,0.172095220074832
LOC110433601,1,0.172067260040622
LOC8080953,1,0.172049504622852
LOC110430983,1,-0.17201998066869
LOC8066080,1,0.171951453026115
LOC8069424,1,-0.17191272881586
LOC8054368,1,-0.171885150192224
LOC8059589,1,-0.171856994116406
LOC8074692,1,-0.171847838240158
LOC8060071,1,-0.17175369918715
LOC8060276,1,-0.171748216922635
LOC8060277,1,-0.171748216922635
LOC110437671,1,-0.171669841506723
LOC8080268,1,0.171651053763705
LOC8083783,1,-0.171569546127899
LOC110432264,1,-0.171554982066791
LOC110434507,1,-0.171472632870419
LOC8074388,1,-0.171444943386199
LOC110435034,1,0.171434542098398
LOC8070738,1,0.171227685999956
LOC8077521,1,0.171223090948817
LOC110437325,1,-0.171212959924627
LOC8065690,1,0.171068848349556
LOC8056005,1,-0.171055277092907
LOC8056889,1,-0.1710050167323
LOC110431421,1,-0.170916460007956
LOC8073050,1,0.170888770098806
LOC110431383,1,-0.170828500403153
LOC8078806,2,-0.1707383819258825
LOC8057553,1,-0.170736357508468
LOC8059718,1,-0.170692199941568
LOC110433486,2,-0.1706673964159725
LOC8076259,1,0.170636593953535
LOC110435270,1,-0.170629072268211
LOC8055750,1,0.17060265801096
LOC8055749,1,0.17060265801096
LOC8062560,1,-0.170588218392023
LOC8078335,2,0.170576278537794
LOC8076664,1,-0.170512097026731
LOC8057454,1,0.170509216414833
LOC8064030,2,0.170453377846024
LOC8069882,1,-0.170430776713664
LOC8075720,1,-0.17036962005609
LOC110437236,1,-0.170354830552072
LOC110433367,2,-0.17034912981606048
LOC8065835,1,-0.170323208937481
LOC8062685,1,-0.170321792534344
LOC8059671,1,-0.170305671806878
LOC110437385,1,-0.170259314685642
LOC8075627,1,-0.170258552652368
LOC8066479,1,-0.170237663294927
LOC8054954,2,-0.1702193211919435
LOC110433283,1,-0.170167194845021
LOC110429915,1,0.170093954487408
LOC110433151,1,-0.170069766517095
LOC8074797,1,-0.170052617875341
LOC110431985,1,-0.170006877127365
LOC110434518,1,-0.169949504070906
LOC8078127,1,0.169937005011047
LOC8068541,1,0.169924056033645
LOC8068992,1,0.169915551237054
LOC8061947,1,-0.169854199754406
LOC8084422,1,-0.16978189999207
LOC8085722,1,-0.169763554425935
LOC8067203,1,0.169759125673964
LOC110429557,1,-0.169708729935635
LOC8069191,1,0.169694599292628
LOC110436754,1,-0.169665773132305
LOC8086479,1,-0.169603573407642
LOC8085849,1,-0.16959269644782
LOC8070310,1,-0.16959269644782
LOC8056840,1,-0.169495621669496
LOC8079168,1,-0.169430841367274
LOC110436014,1,-0.169430841367274
LOC110432262,1,0.169406568974704
LOC8076115,2,-0.1694052305082155
LOC110437265,1,0.169387513086684
LOC8056160,1,0.169375705478514
LOC8056310,1,-0.169369057284659
LOC8076776,1,-0.169369057284659
LOC8068978,1,0.169340492641732
LOC8060790,1,0.16932493456472
LOC8060791,1,0.16932493456472
LOC8061635,1,-0.169308592772574
LOC8084032,1,-0.169269147229078
LOC8069284,1,0.169243644532299
LOC8085465,1,0.169148816064403
LOC8083547,1,0.169131670290638
LOC8080007,1,0.169127835846111
LOC8077166,1,0.169115284715042
LOC8071406,1,-0.169019578579479
LOC110433360,1,-0.169006302047721
LOC110432417,1,0.168989715741635
LOC110431704,2,-0.16893162824576602
LOC110435278,2,-0.168866595436256
LOC8077398,1,0.168865539520893
LOC8085914,1,0.168832384039657
LOC8071456,1,-0.168822265992352
LOC8067146,1,-0.168822265992352
LOC8083888,1,-0.168820528215026
LOC8068004,1,-0.168777208834231
LOC8057640,2,0.1687698777565155
LOC8069507,1,0.168760382615656
LOC8069508,1,0.168760382615656
LOC110434577,2,-0.16875698674350348
LOC8070856,1,-0.168732534825201
LOC8076020,1,-0.168726223014032
LOC8064303,1,0.168703913597522
LOC8063606,1,-0.168673600469067
LOC8078967,3,0.168669342187753
LOC8082730,1,0.168566135079751
LOC8055724,1,-0.168548342703224
LOC8076937,1,-0.168496915433141
LOC8074389,1,-0.168494666613161
LOC8077771,1,0.168436906763429
LOC8076388,1,0.168376085633029
LOC110429871,1,-0.168287746431674
LOC8081823,1,-0.168280478166606
LOC8054432,1,-0.168280478166606
LOC110434752,1,-0.168275028705644
LOC110435263,1,0.168255246746077
LOC8084707,1,0.168218990691831
LOC8060456,1,-0.168197227322603
LOC8071074,1,-0.168197227322603
LOC8078011,3,-0.16819465506405498
LOC8070315,1,0.168189185104147
LOC8055847,1,0.168076649833577
LOC8086318,1,-0.168059760915178
LOC8071667,1,-0.16800625178536
LOC8074210,1,-0.167941207995338
LOC8061490,1,-0.167940185862121
LOC8070165,1,-0.1679361645261
LOC110434062,1,0.167929156859319
LOC8081333,1,0.167929156859319
LOC8069856,1,-0.167919611751281
LOC8079994,1,-0.167902798860225
LOC8082737,1,-0.167887452499691
LOC110436531,1,-0.16788736013818
LOC8080787,1,-0.167832840249977
LOC110434191,1,-0.167807227081383
LOC8071409,1,-0.167791461774859
LOC8059526,1,-0.167773772227738
LOC8065441,1,0.167770371831104
LOC8054878,1,-0.16769311166763
LOC8057380,1,0.167633297064798
LOC8085687,1,0.167624729385394
LOC8072779,1,-0.167600151105744
LOC8072689,1,0.16749719600569
LOC8072964,1,0.16747065638695
LOC8054657,1,-0.167444016745764
LOC8057521,1,-0.167437004861335
LOC8082356,1,0.167416218271767
LOC110429649,1,-0.167407661621868
LOC8066778,1,-0.167265852207216
LOC8077896,1,0.167176913356866
LOC8071445,1,-0.167091518437139
LOC8054250,2,-0.1670623792494525
LOC110430455,1,-0.167016045425252
LOC8057248,2,-0.1669898046605855
LOC8061892,1,0.166845101872901
LOC110437150,2,0.16680418131042252
LOC110436871,2,0.16680418131042252
LOC8058349,1,-0.166802404112355
LOC8055513,1,-0.166694527536787
LOC8069346,1,-0.166641226211645
LOC8059167,1,0.166584731971744
LOC8065890,1,0.166560015776368
LOC8076358,3,-0.16655275470970402
LOC110431632,1,0.166543253683938
LOC8060114,1,0.166433604624838
LOC8068966,1,0.166424115437104
LOC8058540,1,0.16638556464038
LOC8079435,1,-0.166385403567902
LOC8074020,1,-0.16636738324714
LOC8056717,1,0.166353012735202
LOC8063806,1,-0.166270624851359
LOC110430743,1,-0.166254852240913
LOC8077985,1,0.16621391666145
LOC8060602,2,-0.16620952735573952
LOC110430431,1,-0.166205419127405
LOC8068898,1,-0.166197920925509
LOC8080822,1,-0.166054554267564
LOC8083541,1,-0.166033765068697
LOC110432762,1,-0.166008776907307
LOC110436969,1,-0.165983259730043
LOC8063992,1,-0.165983259730043
LOC110434477,1,0.165969669857222
LOC110430839,1,-0.165937992755687
LOC8060696,1,-0.165934349735162
LOC8072042,1,-0.165918477709737
LOC8080626,1,0.165892102731964
LOC8076668,1,-0.165833844737502
LOC8079803,2,0.16583260332457
LOC8070798,1,0.165787461765428
LOC8060582,1,0.165775729113765
LOC8059999,1,0.165719259891256
LOC8076967,1,-0.165688954333351
LOC110435617,2,0.1656820714160345
LOC8073533,1,-0.165644010993086
LOC8082971,1,0.165625021107854
LOC8083264,1,-0.165611548220659
LOC110432741,1,-0.165587558553464
LOC8080058,1,-0.165509188589783
LOC8080865,1,0.165496467233581
LOC8074056,1,-0.165479036036193
LOC8067041,1,-0.165414012949301
LOC8081330,1,0.165387474558609
LOC8071681,1,-0.165221208130813
LOC8075215,2,-0.1652010014497295
LOC8062202,1,0.165190086417564
LOC8084474,1,-0.165105257455526
LOC8061784,1,-0.165098220237154
LOC110434857,1,-0.164967244152597
LOC8078476,1,0.164886436964022
LOC8054173,1,-0.164877715287085
LOC8067429,1,0.164875444866732
LOC8077241,1,-0.164865781911644
LOC8073643,1,0.164849293000222
LOC8078705,1,0.164846569472745
LOC8083988,1,-0.164832072767897
LOC8067473,1,-0.164811172177844
LOC8064799,1,-0.164781387420335
LOC110433956,1,-0.164728118309744
LOC8079044,1,-0.164658243681118
LOC8078292,1,-0.164588334506541
LOC110433376,1,0.164573752530801
LOC8085797,1,0.164555803011353
LOC8084459,1,-0.164546515312513
LOC8068297,1,0.16454271989958
LOC8074367,1,-0.164460538968347
LOC8066529,1,-0.164445101798354
LOC110431789,1,-0.164383242909459
LOC8058542,1,-0.164342357547187
TRNAK-UUU,1,0.1643404883614
LOC8084750,1,0.1643404883614
LOC8076483,1,0.164312084026239
LOC8085889,1,0.164312084026239
LOC8065357,1,-0.164279612316678
LOC110430930,1,-0.164279612316678
LOC8080469,1,0.164217181818404
LOC8066721,1,-0.164216742254071
LOC8058218,1,-0.164211034035774
LOC8059968,1,-0.164186675745527
LOC110435598,1,0.164154354931782
LOC8063969,3,-0.16409439451137
LOC8071636,1,0.164074626265601
LOC8067958,1,-0.164035057964183
LOC8079584,1,-0.164034779527573
LOC8081604,2,-0.1639733824635215
LOC8054746,1,-0.163920510215698
LOC8076911,2,-0.1639195660779515
LOC110432484,1,-0.163854594804159
LOC110430493,1,0.163847218583928
LOC8071078,1,0.163777318095441
LOC8071077,1,0.163777318095441
LOC8079455,1,0.16376822773422
LOC8063457,1,-0.163744062410685
LOC8082407,1,-0.163742745306687
LOC8061140,1,-0.163710214368962
LOC8059642,1,0.163702833506961
LOC8067020,1,-0.163680565774618
LOC8070319,1,-0.16368035074383
LOC8062103,1,-0.163649413595159
LOC8084033,1,-0.163636215391491
LOC110435798,2,0.16362910844530748
LOC8071616,1,-0.163612524363795
LOC8081436,1,-0.163585587779671
LOC8056919,1,0.163566957319306
LOC8071479,1,-0.163487644602838
LOC8084228,1,0.163413942082284
LOC8062521,1,0.16332450198287
LOC8062522,1,0.16332450198287
LOC8059002,1,0.163160766132645
LOC110434485,1,-0.163156591925947
LOC8054180,1,-0.163150025819873
LOC8067408,1,0.163076904081305
LOC110434816,1,-0.163013081351371
LOC8077531,3,-0.16293660573384702
LOC8070880,1,0.162904296733591
LOC8086403,1,0.162894279585216
LOC8084259,1,0.162888119142713
LOC8054897,1,-0.162787657105028
LOC8084128,2,-0.16278520686394748
LOC8076146,1,-0.162779740744562
LOC110430945,1,0.162747559437505
LOC110432997,1,-0.162691286795925
LOC8059744,1,0.162657607398176
LOC8070106,1,-0.162641623796479
LOC110434845,1,-0.162637156829264
LOC8065134,1,-0.162602206414665
